,time,retweet_count,text Positive Sentiment Score,text Negative Sentiment Score
1404,2022-04-01 08:59:48+00:00,102,0.0,0.0
1405,2022-04-01 08:38:41+00:00,907,0.0,0.22
1406,2022-04-01 08:31:33+00:00,411,0.312,0.0
1407,2022-04-01 06:23:22+00:00,12658,0.106,0.0
1408,2022-04-01 06:20:11+00:00,2632,0.0,0.0
1409,2022-04-01 05:43:28+00:00,439,0.0,0.064
1410,2022-04-01 05:39:21+00:00,473,0.0,0.103
1411,2022-04-01 05:27:48+00:00,1388,0.234,0.161
1412,2022-04-01 05:13:06+00:00,397,0.116,0.0
1413,2022-04-01 05:11:39+00:00,875,0.33,0.0
1414,2022-04-01 05:09:24+00:00,84,0.453,0.0
1415,2022-03-31 17:00:06+00:00,536,0.093,0.0
1416,2022-03-31 16:20:44+00:00,1117,0.13,0.0
1417,2022-03-31 16:16:14+00:00,3161,0.0,0.0
1418,2022-03-31 16:15:04+00:00,712,0.247,0.086
1419,2022-03-31 16:02:55+00:00,198,0.185,0.0
1420,2022-03-31 15:58:47+00:00,1776,0.0,0.0
1421,2022-03-31 15:39:05+00:00,301,0.0,0.115
1422,2022-03-31 15:32:39+00:00,2617,0.196,0.08
1423,2022-03-31 14:59:00+00:00,212,0.0,0.0
1424,2022-03-31 14:56:07+00:00,35,0.18,0.0
1425,2022-03-31 14:43:40+00:00,12,0.0,0.105
1426,2022-03-31 14:36:58+00:00,1759,0.093,0.093
1427,2022-03-31 14:35:54+00:00,6692,0.086,0.0
1428,2022-03-31 14:27:13+00:00,221,0.123,0.0
1429,2022-03-31 12:20:51+00:00,4077,0.086,0.092
1430,2022-03-31 12:18:59+00:00,0,0.0,0.0
1431,2022-03-31 11:53:07+00:00,1638,0.0,0.106
1432,2022-03-31 11:46:59+00:00,1286,0.0,0.0
1433,2022-03-31 11:46:48+00:00,72,0.0,0.326
1434,2022-03-31 11:42:57+00:00,623,0.0,0.0
1435,2022-03-31 11:39:00+00:00,106,0.083,0.087
1436,2022-03-31 11:38:42+00:00,35,0.0,0.176
1437,2022-03-31 11:36:46+00:00,2062,0.0,0.176
1438,2022-03-31 11:28:04+00:00,2904,0.084,0.0
1439,2022-03-31 10:45:16+00:00,14453,0.0,0.0
1440,2022-03-31 10:44:59+00:00,663,0.208,0.0
1441,2022-03-31 09:59:06+00:00,623,0.131,0.236
1442,2022-03-31 09:45:28+00:00,225,0.073,0.183
1443,2022-03-31 09:01:15+00:00,495,0.0,0.138
1444,2022-03-31 08:59:47+00:00,1850,0.149,0.088
1445,2022-03-31 08:58:05+00:00,3,0.0,0.0
1446,2022-03-31 08:32:56+00:00,0,0.0,0.0
1447,2022-03-31 07:36:24+00:00,1826,0.106,0.224
1448,2022-03-31 07:31:20+00:00,2767,0.0,0.234
1449,2022-03-31 07:27:42+00:00,446,0.0,0.103
1450,2022-03-30 20:20:54+00:00,5058,0.0,0.0
1451,2022-03-30 20:15:28+00:00,1244,0.0,0.0
1452,2022-03-30 20:14:05+00:00,414,0.451,0.0
1453,2022-03-30 20:12:36+00:00,1017,0.0,0.114
1454,2022-03-30 20:10:03+00:00,224,0.106,0.128
1455,2022-03-30 20:08:52+00:00,2011,0.0,0.167
1456,2022-03-30 20:08:52+00:00,1952,0.0,0.198
1457,2022-03-30 20:00:55+00:00,258,0.152,0.084
1458,2022-03-30 19:59:46+00:00,0,0.672,0.0
1459,2022-03-30 19:59:14+00:00,2082,0.0,0.173
1460,2022-03-30 19:58:57+00:00,5137,0.0,0.055
1461,2022-03-30 19:58:46+00:00,5109,0.0,0.198
1462,2022-03-30 19:53:24+00:00,162,0.119,0.173
1463,2022-03-30 19:49:59+00:00,9,0.0,0.0
1464,2022-03-30 19:48:46+00:00,202,0.257,0.0
1465,2022-03-30 19:42:48+00:00,1016,0.096,0.0
1466,2022-03-30 19:37:40+00:00,10732,0.0,0.134
1467,2022-03-30 19:34:19+00:00,6919,0.139,0.0
1468,2022-03-30 16:50:03+00:00,343,0.0,0.238
1469,2022-03-30 16:48:43+00:00,10533,0.1,0.108
1470,2022-03-30 16:43:00+00:00,7556,0.185,0.0
1471,2022-03-30 15:31:41+00:00,0,0.0,0.0
1472,2022-03-30 15:29:48+00:00,135,0.331,0.0
1473,2022-03-30 15:27:45+00:00,3044,0.0,0.198
1474,2022-03-30 15:25:07+00:00,512,0.087,0.121
1475,2022-03-30 15:13:12+00:00,126,0.0,0.0
1476,2022-03-30 15:10:22+00:00,3172,0.118,0.0
1477,2022-03-30 15:10:01+00:00,101,0.229,0.0
1478,2022-03-30 15:08:16+00:00,179,0.162,0.0
1479,2022-03-30 15:06:00+00:00,130,0.102,0.147
1480,2022-03-30 14:40:47+00:00,157,0.103,0.21
1481,2022-03-30 14:36:59+00:00,181,0.0,0.0
1482,2022-03-30 14:35:40+00:00,394,0.375,0.0
1483,2022-03-30 14:35:39+00:00,1387,0.0,0.0
1484,2022-03-30 14:24:39+00:00,293,0.36,0.0
1485,2022-03-30 12:45:01+00:00,680,0.0,0.18
1486,2022-03-30 12:43:34+00:00,5784,0.0,0.206
1487,2022-03-30 12:43:25+00:00,1459,0.0,0.095
1488,2022-03-30 12:42:55+00:00,5392,0.0,0.198
1489,2022-03-30 12:30:01+00:00,2400,0.0,0.196
1490,2022-03-30 11:45:31+00:00,326,0.0,0.0
1491,2022-03-30 11:34:46+00:00,78,0.0,0.0
1492,2022-03-30 11:34:32+00:00,358,0.0,0.0
1493,2022-03-30 11:33:49+00:00,28,0.272,0.0
1494,2022-03-30 11:32:56+00:00,2040,0.15,0.156
1495,2022-03-30 11:31:51+00:00,4521,0.0,0.412
1496,2022-03-30 10:28:54+00:00,339,0.0,0.0
1497,2022-03-30 10:20:21+00:00,425,0.079,0.075
1498,2022-03-30 10:15:24+00:00,223,0.0,0.0
1499,2022-03-30 10:13:42+00:00,293,0.091,0.0
1500,2022-03-30 10:12:57+00:00,770,0.0,0.102
1501,2022-03-30 09:54:17+00:00,1653,0.0,0.118
1502,2022-03-30 09:39:47+00:00,1598,0.0,0.367
1503,2022-03-30 08:27:00+00:00,458,0.0,0.127
1504,2022-03-30 08:18:11+00:00,2690,0.066,0.272
1505,2022-03-30 08:15:29+00:00,383,0.0,0.186
1506,2022-03-30 08:15:18+00:00,458,0.0,0.0
1507,2022-03-30 08:01:26+00:00,417,0.0,0.218
1508,2022-03-30 07:35:16+00:00,5112,0.0,0.198
1509,2022-03-30 07:21:09+00:00,2174,0.0,0.0
1510,2022-03-30 07:21:06+00:00,3193,0.0,0.091
1511,2022-03-30 07:20:58+00:00,296,0.084,0.077
1512,2022-03-30 07:20:45+00:00,338,0.0,0.243
1513,2022-03-30 07:13:25+00:00,65,0.0,0.0
1514,2022-03-30 07:10:38+00:00,3221,0.262,0.0
1515,2022-03-30 07:10:26+00:00,1169,0.0,0.28
1516,2022-03-30 07:09:49+00:00,1305,0.0,0.119
1517,2022-03-30 07:09:34+00:00,866,0.095,0.0
1518,2022-03-30 07:09:20+00:00,915,0.0,0.295
1519,2022-03-30 07:09:09+00:00,2372,0.0,0.0
1520,2022-03-30 07:08:16+00:00,7339,0.0,0.0
1521,2022-03-30 06:33:30+00:00,789,0.136,0.128
1522,2022-03-29 18:00:57+00:00,5234,0.216,0.0
1523,2022-03-29 17:58:11+00:00,1462,0.0,0.291
1524,2022-03-29 17:57:58+00:00,1161,0.092,0.145
1525,2022-03-29 17:57:42+00:00,1324,0.0,0.118
1526,2022-03-29 17:17:30+00:00,1624,0.0,0.135
1527,2022-03-29 17:14:29+00:00,1259,0.0,0.152
1528,2022-03-29 17:14:07+00:00,4720,0.174,0.374
1529,2022-03-29 17:09:53+00:00,6448,0.0,0.115
1530,2022-03-29 16:51:25+00:00,900,0.0,0.242
1531,2022-03-29 11:18:34+00:00,2881,0.17,0.0
1532,2022-03-29 11:18:20+00:00,3730,0.106,0.296
1533,2022-03-29 11:17:39+00:00,3707,0.106,0.097
1534,2022-03-29 10:26:04+00:00,625,0.0,0.371
1535,2022-03-29 10:25:45+00:00,975,0.0,0.176
1536,2022-03-29 10:25:13+00:00,655,0.0,0.0
1537,2022-03-29 10:23:57+00:00,707,0.282,0.0
1538,2022-03-29 10:21:40+00:00,6857,0.0,0.0
1539,2022-03-29 05:56:21+00:00,349,0.0,0.227
1540,2022-03-29 05:55:55+00:00,381,0.0,0.0
1541,2022-03-29 05:42:01+00:00,96,0.291,0.0
1542,2022-03-29 05:38:38+00:00,9404,0.0,0.224
1543,2022-03-29 05:34:33+00:00,684,0.0,0.119
1544,2022-03-29 05:34:21+00:00,477,0.0,0.295
1545,2022-03-29 05:33:47+00:00,2,0.0,0.0
1546,2022-03-29 05:31:23+00:00,1163,0.075,0.092
1547,2022-03-29 05:31:06+00:00,385,0.0,0.0
1548,2022-03-29 05:27:45+00:00,1121,0.0,0.0
1549,2022-03-29 05:27:23+00:00,1590,0.0,0.0
1550,2022-03-29 05:22:27+00:00,813,0.0,0.086
1551,2022-03-29 05:21:29+00:00,162,0.0,0.0
1552,2022-03-29 05:21:02+00:00,7386,0.0,0.231
1553,2022-03-29 02:23:41+00:00,251,0.0,0.408
1554,2022-03-29 02:21:11+00:00,594,0.0,0.0
1555,2022-03-29 02:14:58+00:00,453,0.076,0.0
1556,2022-03-29 02:09:04+00:00,1964,0.0,0.295
1557,2022-03-29 02:07:54+00:00,539,0.0,0.0
1558,2022-03-29 00:36:51+00:00,797,0.08,0.154
1559,2022-03-29 00:06:49+00:00,2374,0.299,0.067
1560,2022-03-29 00:03:04+00:00,9267,0.0,0.0
1561,2022-03-29 00:02:16+00:00,798,0.0,0.144
1562,2022-03-29 00:00:39+00:00,1073,0.197,0.254
1563,2022-03-29 00:00:28+00:00,608,0.0,0.0
1564,2022-03-28 23:59:11+00:00,5952,0.0,0.17
1565,2022-03-28 23:58:59+00:00,2432,0.0,0.047
1566,2022-03-28 23:58:39+00:00,1328,0.0,0.0
1567,2022-03-28 15:33:16+00:00,20278,0.143,0.0
1568,2022-03-28 15:27:12+00:00,520,0.136,0.358
1569,2022-03-28 15:24:26+00:00,115,0.062,0.146
1570,2022-03-28 15:13:44+00:00,1105,0.0,0.22
1571,2022-03-28 15:06:38+00:00,799,0.138,0.0
1572,2022-03-28 14:52:19+00:00,14565,0.399,0.0
1573,2022-03-28 14:52:04+00:00,4242,0.0,0.159
1574,2022-03-28 14:38:06+00:00,1279,0.167,0.0
1575,2022-03-28 14:37:14+00:00,3890,0.101,0.262
1576,2022-03-28 14:37:01+00:00,234,0.0,0.0
1577,2022-03-28 14:36:59+00:00,14359,0.0,0.286
1578,2022-03-28 11:37:44+00:00,1325,0.0,0.0
1579,2022-03-28 11:37:24+00:00,59,0.455,0.0
1580,2022-03-28 11:36:14+00:00,2812,0.095,0.134
1581,2022-03-28 11:10:54+00:00,1455,0.106,0.0
1582,2022-03-28 11:10:44+00:00,27821,0.0,0.0
1583,2022-03-28 11:03:32+00:00,140,0.0,0.0
1584,2022-03-28 09:14:59+00:00,3445,0.0,0.0
1585,2022-03-28 08:57:34+00:00,1366,0.0,0.0
1586,2022-03-28 08:32:11+00:00,1579,0.262,0.092
1587,2022-03-28 08:27:16+00:00,80,0.379,0.0
1588,2022-03-28 08:19:37+00:00,1872,0.0,0.541
1589,2022-03-28 07:57:53+00:00,5265,0.0,0.253
1590,2022-03-28 07:29:59+00:00,345,0.0,0.052
1591,2022-03-27 21:21:06+00:00,2728,0.0,0.0
1592,2022-03-27 21:20:14+00:00,233,0.0,0.0
1593,2022-03-27 21:17:58+00:00,270,0.148,0.162
1594,2022-03-27 21:17:58+00:00,444,0.127,0.0
1595,2022-03-27 21:14:52+00:00,61,0.218,0.0
1596,2022-03-27 21:12:05+00:00,147,0.0,0.124
1597,2022-03-27 21:12:04+00:00,199,0.0,0.0
1598,2022-03-27 21:08:42+00:00,236,0.071,0.0
1599,2022-03-27 21:06:49+00:00,211,0.0,0.0
1600,2022-03-27 21:04:41+00:00,210,0.0,0.095
1601,2022-03-27 21:04:41+00:00,203,0.0,0.171
1602,2022-03-27 21:02:57+00:00,474,0.0,0.0
1603,2022-03-27 21:01:37+00:00,328,0.159,0.119
1604,2022-03-27 20:53:08+00:00,6904,0.051,0.094
1605,2022-03-27 20:46:58+00:00,2982,0.0,0.095
1606,2022-03-27 20:40:06+00:00,0,0.535,0.0
1607,2022-03-27 20:37:09+00:00,236,0.116,0.0
1608,2022-03-27 20:24:36+00:00,11152,0.112,0.0
1609,2022-03-27 20:24:17+00:00,1283,0.0,0.14
1610,2022-03-27 20:13:26+00:00,955,0.0,0.0
1611,2022-03-27 20:09:54+00:00,1892,0.0,0.054
1612,2022-03-27 20:09:18+00:00,1307,0.151,0.168
1613,2022-03-27 20:07:58+00:00,3821,0.0,0.0
1614,2022-03-27 20:07:33+00:00,390,0.0,0.144
1615,2022-03-27 19:06:46+00:00,0,0.583,0.0
1616,2022-03-27 18:34:29+00:00,335,0.0,0.13
1617,2022-03-27 18:22:44+00:00,429,0.251,0.0
1618,2022-03-27 17:49:56+00:00,1,0.796,0.0
1619,2022-03-27 17:49:01+00:00,1366,0.0,0.313
1620,2022-03-27 14:24:43+00:00,2612,0.0,0.0
1621,2022-03-27 14:24:37+00:00,1268,0.094,0.157
1622,2022-03-27 14:19:23+00:00,1403,0.096,0.158
1623,2022-03-27 13:31:20+00:00,1219,0.094,0.068
1624,2022-03-27 13:31:08+00:00,270,0.0,0.0
1625,2022-03-27 13:06:44+00:00,8756,0.0,0.149
1626,2022-03-27 12:55:38+00:00,519,0.101,0.251
1627,2022-03-27 12:34:35+00:00,100,0.0,0.159
1628,2022-03-27 12:34:10+00:00,463,0.0,0.2
1629,2022-03-27 12:32:50+00:00,144,0.0,0.0
1630,2022-03-27 12:01:58+00:00,7302,0.074,0.252
1631,2022-03-27 10:54:51+00:00,453,0.0,0.0
1632,2022-03-27 10:06:08+00:00,4717,0.07,0.0
1633,2022-03-27 09:45:07+00:00,224,0.0,0.151
1634,2022-03-27 09:40:25+00:00,625,0.0,0.122
1635,2022-03-27 09:27:15+00:00,349,0.0,0.139
1636,2022-03-27 08:45:40+00:00,291,0.0,0.144
1637,2022-03-27 08:41:44+00:00,849,0.139,0.165
1638,2022-03-27 08:41:43+00:00,12152,0.091,0.0
1639,2022-03-27 08:12:59+00:00,799,0.0,0.0
1640,2022-03-27 08:12:52+00:00,187,0.09,0.438
1641,2022-03-27 08:09:03+00:00,291,0.0,0.22
1642,2022-03-27 07:58:09+00:00,4475,0.0,0.217
1643,2022-03-27 07:17:08+00:00,5927,0.0,0.0
1644,2022-03-27 07:16:44+00:00,425,0.101,0.0
1645,2022-03-27 07:15:40+00:00,493,0.0,0.265
1646,2022-03-27 07:11:55+00:00,4279,0.0,0.13
1647,2022-03-27 07:06:14+00:00,600,0.0,0.0
1648,2022-03-27 07:02:25+00:00,1630,0.073,0.0
1649,2022-03-27 07:01:33+00:00,2883,0.275,0.0
1650,2022-03-27 07:01:09+00:00,185,0.07,0.0
1651,2022-03-27 06:57:06+00:00,52,0.0,0.358
1652,2022-03-27 06:42:44+00:00,1888,0.175,0.111
1653,2022-03-27 06:42:18+00:00,299,0.0,0.0
1654,2022-03-27 06:40:14+00:00,4693,0.086,0.133
1655,2022-03-27 06:35:01+00:00,11599,0.0,0.0
1656,2022-03-27 06:34:12+00:00,353,0.0,0.0
1657,2022-03-27 06:32:20+00:00,1695,0.074,0.145
1658,2022-03-26 21:00:50+00:00,2549,0.0,0.294
1659,2022-03-26 20:54:13+00:00,1113,0.0,0.331
1660,2022-03-26 20:49:01+00:00,113,0.067,0.0
1661,2022-03-26 20:46:21+00:00,708,0.0,0.0
1662,2022-03-26 20:38:02+00:00,1125,0.111,0.069
1663,2022-03-26 20:37:48+00:00,3494,0.103,0.183
1664,2022-03-26 20:36:15+00:00,538,0.0,0.272
1665,2022-03-26 20:36:08+00:00,4647,0.0,0.0
1666,2022-03-26 20:34:13+00:00,664,0.071,0.042
1667,2022-03-26 20:33:46+00:00,1023,0.092,0.0
1668,2022-03-26 20:25:54+00:00,2326,0.23,0.095
1669,2022-03-26 19:57:03+00:00,305,0.0,0.095
1670,2022-03-26 18:02:16+00:00,1282,0.132,0.083
1671,2022-03-26 18:01:30+00:00,3252,0.105,0.0
1672,2022-03-26 18:01:15+00:00,5127,0.0,0.0
1673,2022-03-26 17:53:35+00:00,329,0.0,0.52
1674,2022-03-26 17:00:02+00:00,4943,0.0,0.0
1675,2022-03-26 16:56:56+00:00,93,0.0,0.122
1676,2022-03-26 16:49:38+00:00,138,0.238,0.0
1677,2022-03-26 16:45:46+00:00,642,0.112,0.308
1678,2022-03-26 16:37:13+00:00,95,0.0,0.217
1679,2022-03-26 16:37:13+00:00,6569,0.0,0.317
1680,2022-03-26 16:07:34+00:00,4628,0.0,0.113
1681,2022-03-26 16:05:45+00:00,1336,0.0,0.136
1682,2022-03-26 16:03:02+00:00,1575,0.0,0.044
1683,2022-03-26 16:02:54+00:00,5282,0.128,0.131
1684,2022-03-26 15:34:00+00:00,481,0.0,0.139
1685,2022-03-26 15:32:08+00:00,12069,0.0,0.127
1686,2022-03-26 15:31:48+00:00,335,0.0,0.064
1687,2022-03-26 15:23:05+00:00,813,0.0,0.163
1688,2022-03-26 15:22:54+00:00,4338,0.061,0.082
1689,2022-03-26 15:21:58+00:00,237,0.055,0.086
1690,2022-03-26 15:21:43+00:00,1282,0.076,0.112
1691,2022-03-26 15:17:59+00:00,152,0.0,0.0
1692,2022-03-26 13:15:11+00:00,2587,0.0,0.274
1693,2022-03-26 12:11:46+00:00,1182,0.106,0.149
1694,2022-03-26 11:56:09+00:00,7791,0.0,0.074
1695,2022-03-26 11:55:43+00:00,2019,0.317,0.0
1696,2022-03-26 11:55:23+00:00,50,0.0,0.306
1697,2022-03-26 11:54:00+00:00,580,0.0,0.268
1698,2022-03-26 11:53:39+00:00,737,0.159,0.0
1699,2022-03-26 10:30:46+00:00,5076,0.0,0.0
1700,2022-03-26 09:16:20+00:00,2731,0.095,0.0
1701,2022-03-26 09:16:04+00:00,457,0.132,0.0
1702,2022-03-26 08:20:57+00:00,1641,0.118,0.113
1703,2022-03-26 08:20:17+00:00,1307,0.0,0.0
1704,2022-03-26 08:18:05+00:00,1891,0.0,0.0
1705,2022-03-26 07:42:14+00:00,188,0.311,0.144
1706,2022-03-25 22:15:31+00:00,208,0.083,0.134
1707,2022-03-25 22:13:03+00:00,224,0.0,0.0
1708,2022-03-25 22:12:17+00:00,4,0.482,0.0
1709,2022-03-25 22:11:52+00:00,4202,0.0,0.151
1710,2022-03-25 22:00:06+00:00,914,0.105,0.0
1711,2022-03-25 21:58:51+00:00,3883,0.075,0.0
1712,2022-03-25 21:58:03+00:00,1575,0.055,0.122
1713,2022-03-25 21:53:45+00:00,4380,0.348,0.0
1714,2022-03-25 21:53:30+00:00,493,0.116,0.095
1715,2022-03-25 21:53:20+00:00,122,0.0,0.0
1716,2022-03-25 21:51:20+00:00,7682,0.0,0.0
1717,2022-03-25 21:50:46+00:00,352,0.0,0.118
1718,2022-03-25 21:39:51+00:00,756,0.117,0.161
1719,2022-03-25 21:21:21+00:00,390,0.0,0.0
1720,2022-03-25 21:04:13+00:00,15861,0.0,0.318
1721,2022-03-25 20:57:22+00:00,324,0.0,0.487
1722,2022-03-25 20:56:51+00:00,970,0.0,0.272
1723,2022-03-25 20:56:44+00:00,30334,0.0,0.103
1724,2022-03-25 20:56:28+00:00,52,0.0,0.0
1725,2022-03-25 20:48:01+00:00,69,0.247,0.0
1726,2022-03-25 20:39:34+00:00,266,0.146,0.0
1727,2022-03-25 20:39:21+00:00,895,0.122,0.0
1728,2022-03-25 20:31:58+00:00,1378,0.496,0.0
1729,2022-03-25 20:29:45+00:00,1268,0.0,0.102
1730,2022-03-25 20:28:00+00:00,3233,0.0,0.153
1731,2022-03-25 20:27:23+00:00,3261,0.0,0.0
1732,2022-03-25 20:26:36+00:00,665,0.0,0.0
1733,2022-03-25 20:25:42+00:00,696,0.044,0.151
1734,2022-03-25 20:16:32+00:00,84,0.682,0.0
1735,2022-03-25 20:15:09+00:00,7395,0.0,0.113
1736,2022-03-25 19:26:04+00:00,1584,0.179,0.0
1737,2022-03-25 18:52:28+00:00,1377,0.0,0.091
1738,2022-03-25 18:49:43+00:00,489,0.0,0.304
1739,2022-03-25 18:46:51+00:00,4875,0.214,0.188
1740,2022-03-25 15:48:28+00:00,3214,0.0,0.159
1741,2022-03-25 15:48:28+00:00,1782,0.0,0.23
1742,2022-03-25 15:47:37+00:00,99,0.0,0.407
1743,2022-03-25 15:47:37+00:00,119,0.0,0.095
1744,2022-03-25 15:18:31+00:00,400,0.0,0.349
1745,2022-03-25 15:05:07+00:00,28,0.0,0.0
1746,2022-03-25 15:01:01+00:00,309,0.0,0.227
1747,2022-03-25 14:55:38+00:00,873,0.142,0.102
1748,2022-03-25 14:55:37+00:00,891,0.075,0.0
1749,2022-03-25 14:55:37+00:00,2850,0.164,0.16
1750,2022-03-25 13:53:38+00:00,309,0.0,0.242
1751,2022-03-25 13:48:46+00:00,7449,0.0,0.207
1752,2022-03-25 13:05:20+00:00,330,0.0,0.0
1753,2022-03-25 12:54:57+00:00,516,0.093,0.0
1754,2022-03-25 12:54:42+00:00,547,0.113,0.0
1755,2022-03-25 12:47:43+00:00,1009,0.074,0.142
1756,2022-03-25 10:05:44+00:00,9808,0.27,0.13
1757,2022-03-25 10:05:33+00:00,1211,0.0,0.244
1758,2022-03-25 09:59:32+00:00,142,0.0,0.203
1759,2022-03-25 09:59:05+00:00,320,0.0,0.162
1760,2022-03-25 09:48:55+00:00,382,0.0,0.13
1761,2022-03-25 09:42:55+00:00,612,0.129,0.261
1762,2022-03-25 09:42:41+00:00,235,0.0,0.0
1763,2022-03-25 09:42:40+00:00,427,0.0,0.146
1764,2022-03-25 09:21:38+00:00,255,0.0,0.218
1765,2022-03-25 09:19:23+00:00,249,0.0,0.0
1766,2022-03-25 09:19:05+00:00,224,0.116,0.0
1767,2022-03-25 09:16:42+00:00,403,0.0,0.185
1768,2022-03-25 09:08:48+00:00,4122,0.327,0.0
1769,2022-03-25 09:04:12+00:00,227,0.259,0.0
1770,2022-03-25 09:02:45+00:00,1177,0.0,0.191
1771,2022-03-25 09:01:05+00:00,18447,0.192,0.102
1772,2022-03-25 08:37:53+00:00,199,0.0,0.106
1773,2022-03-25 08:30:56+00:00,4253,0.075,0.0
1774,2022-03-25 08:30:54+00:00,834,0.0,0.0
1775,2022-03-25 06:58:16+00:00,1766,0.0,0.0
1776,2022-03-25 06:58:01+00:00,166,0.0,0.278
1777,2022-03-25 06:56:10+00:00,1527,0.0,0.187
1778,2022-03-25 06:52:03+00:00,961,0.067,0.0
1779,2022-03-25 06:50:27+00:00,1488,0.0,0.158
1780,2022-03-25 06:50:27+00:00,1567,0.0,0.181
1781,2022-03-25 06:45:49+00:00,14701,0.095,0.0
1782,2022-03-25 06:42:57+00:00,1101,0.144,0.0
1783,2022-03-25 06:41:59+00:00,7205,0.087,0.278
1784,2022-03-24 21:42:57+00:00,588,0.0,0.486
1785,2022-03-24 21:38:46+00:00,3873,0.0,0.0
1786,2022-03-24 21:37:34+00:00,474,0.0,0.356
1787,2022-03-24 21:28:21+00:00,257,0.0,0.0
1788,2022-03-24 21:27:39+00:00,805,0.0,0.138
1789,2022-03-24 21:27:30+00:00,1488,0.0,0.267
1790,2022-03-24 21:27:08+00:00,3004,0.225,0.0
1791,2022-03-24 21:27:00+00:00,117,0.296,0.0
1792,2022-03-24 21:13:18+00:00,3862,0.066,0.137
1793,2022-03-24 21:08:51+00:00,171,0.0,0.73
1794,2022-03-24 20:34:12+00:00,397,0.0,0.112
1795,2022-03-24 18:56:05+00:00,726,0.0,0.0
1796,2022-03-24 18:55:56+00:00,249,0.102,0.0
1797,2022-03-24 18:43:32+00:00,4220,0.0,0.0
1798,2022-03-24 18:42:00+00:00,261,0.0,0.0
1799,2022-03-24 18:30:02+00:00,1857,0.12,0.0
1800,2022-03-24 16:54:44+00:00,120,0.161,0.065
1801,2022-03-24 16:51:47+00:00,1759,0.0,0.179
1802,2022-03-24 16:23:40+00:00,190,0.122,0.0
1803,2022-03-24 16:18:30+00:00,617,0.0,0.0
1804,2022-03-24 16:18:00+00:00,120,0.0,0.0
1805,2022-03-24 16:14:30+00:00,13421,0.058,0.0
1806,2022-03-24 16:00:34+00:00,476,0.082,0.0
1807,2022-03-24 15:57:52+00:00,256,0.0,0.0
1808,2022-03-24 15:57:01+00:00,5867,0.103,0.0
1809,2022-03-24 15:55:57+00:00,449,0.0,0.289
1810,2022-03-24 15:53:08+00:00,193,0.145,0.066
1811,2022-03-24 15:52:38+00:00,352,0.0,0.114
1812,2022-03-24 15:48:55+00:00,202,0.067,0.264
1813,2022-03-24 15:47:05+00:00,327,0.0,0.0
1814,2022-03-24 15:46:11+00:00,2063,0.0,0.0
1815,2022-03-24 15:42:53+00:00,2424,0.0,0.0
1816,2022-03-24 15:41:45+00:00,153,0.512,0.0
1817,2022-03-24 15:40:27+00:00,5,0.109,0.0
1818,2022-03-24 15:39:00+00:00,535,0.083,0.337
1819,2022-03-24 15:35:50+00:00,258,0.0,0.215
1820,2022-03-24 15:35:12+00:00,4994,0.0,0.0
1821,2022-03-24 15:32:21+00:00,189,0.0,0.22
1822,2022-03-24 15:29:14+00:00,3138,0.0,0.184
1823,2022-03-24 14:33:14+00:00,69,0.317,0.0
1824,2022-03-24 14:32:53+00:00,334,0.0,0.4
1825,2022-03-24 14:25:41+00:00,535,0.0,0.115
1826,2022-03-24 14:13:39+00:00,61,0.0,0.0
1827,2022-03-24 14:00:02+00:00,3821,0.0,0.0
1828,2022-03-24 12:41:08+00:00,381,0.134,0.0
1829,2022-03-24 12:39:08+00:00,475,0.0,0.151
1830,2022-03-24 12:20:06+00:00,994,0.0,0.25
1831,2022-03-24 11:40:22+00:00,349,0.0,0.118
1832,2022-03-24 11:35:56+00:00,518,0.0,0.167
1833,2022-03-24 11:33:11+00:00,559,0.139,0.0
1834,2022-03-24 11:32:53+00:00,287,0.0,0.0
1835,2022-03-24 11:31:34+00:00,2102,0.05,0.132
1836,2022-03-24 11:30:23+00:00,951,0.0,0.076
1837,2022-03-24 11:29:13+00:00,13261,0.0,0.0
1838,2022-03-24 11:27:54+00:00,174,0.0,0.176
1839,2022-03-24 10:48:08+00:00,2618,0.453,0.096
1840,2022-03-24 10:47:50+00:00,90,0.0,0.178
1841,2022-03-24 10:26:10+00:00,485,0.074,0.145
1842,2022-03-24 09:13:29+00:00,4710,0.0,0.0
1843,2022-03-24 08:45:17+00:00,600,0.0,0.302
1844,2022-03-24 08:41:06+00:00,855,0.161,0.165
1845,2022-03-24 08:27:09+00:00,496,0.094,0.129
1846,2022-03-24 08:24:45+00:00,7481,0.063,0.074
1847,2022-03-24 07:50:06+00:00,5691,0.155,0.119
1848,2022-03-24 06:54:29+00:00,272,0.118,0.144
1849,2022-03-24 06:53:57+00:00,256,0.109,0.0
1850,2022-03-24 06:53:34+00:00,278,0.07,0.182
1851,2022-03-24 06:53:08+00:00,415,0.225,0.17
1852,2022-03-24 06:52:40+00:00,525,0.0,0.0
1853,2022-03-24 06:13:53+00:00,575,0.0,0.194
1854,2022-03-24 06:10:45+00:00,527,0.0,0.306
1855,2022-03-24 06:01:30+00:00,37,0.0,0.0
1856,2022-03-24 05:57:13+00:00,211,0.0,0.298
1857,2022-03-24 05:55:37+00:00,180,0.129,0.0
1858,2022-03-24 05:54:51+00:00,903,0.0,0.0
1859,2022-03-23 22:20:06+00:00,371,0.0,0.0
1860,2022-03-23 22:02:43+00:00,1219,0.179,0.0
1861,2022-03-23 22:02:28+00:00,2136,0.0,0.139
